,L,Density,Seed,UDG Radius,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution,log10 Process TTS,log2 Process TTS,N
9191,25,0.8,86,3.0,259.768073,1982.14651,259.771559,392.513289,3038.954419,392.517023,62,3.4827241861854925,11.569359320833312,500
327,27,0.8,40,3.0,404.577726,3173.235098,404.581927,390.508399,3045.979882,390.51274,72,3.4837270305938386,11.572690697848198,583
300,27,0.8,13,3.0,644.45042,5004.694356,644.455076,398.453047,3067.708351,398.457241,72,3.4868140685846165,11.582945616079748,583
299,27,0.8,12,3.0,1961.229763,15122.823056,1961.234276,431.024693,3263.633186,431.02927,71,3.5137013405694892,11.672263200281176,583
7091,27,0.8,65,3.0,986.618458,7630.763399,986.622663,439.52145,3285.879835,439.52566,72,3.5166516771907506,11.682064006392718,583
9150,25,0.8,45,3.0,448.198327,3431.021303,448.201901,441.874199,3379.533587,441.877898,62,3.5288567669731146,11.722608437041375,500
9166,25,0.8,61,3.0,340.063332,2592.923138,340.066741,448.727654,3459.941718,448.731304,62,3.539068783253997,11.756532020830287,500
7101,27,0.8,75,3.0,7934.715752,61629.988007,7934.721188,457.142556,3498.684721,457.146944,71,3.5439048084162796,11.772596948684454,583
9205,25,0.8,100,3.0,389.474752,2891.01422,389.478482,477.866635,3553.385897,477.870845,62,3.550642374344682,11.794978658233171,500
304,27,0.8,17,3.0,1992.291884,13556.739868,1992.29612,487.797132,3574.005074,487.80141,72,3.553155164736116,11.803325967231038,583
7067,27,0.8,41,3.0,425.657843,3274.168904,425.661856,469.794803,3594.775252,469.798949,72,3.555671743156348,11.811685859788193,583
310,27,0.8,23,3.0,816.269321,6032.455881,816.273854,481.412756,3615.593812,481.417031,72,3.5581796344372796,11.820016894293245,583
7069,27,0.8,43,3.0,2748.145884,21560.495215,2748.150105,508.045389,3828.060887,508.049627,71,3.5829788368053874,11.902398061370658,583
9152,25,0.8,47,3.0,386.517873,2964.885619,386.521456,535.702786,4165.043395,535.706422,62,3.619619530619364,12.024115811567473,500
301,27,0.8,14,3.0,714.026743,5483.36776,714.033352,568.622865,4396.482132,568.627326,72,3.643105312456116,12.102133890081374,583
7086,27,0.8,60,3.0,724.571479,5451.441519,724.588325,594.339142,4414.706778,594.34358,72,3.6449018633098373,12.108101902836246,583
320,27,0.8,33,3.0,1736.393883,13645.013316,1736.39817,575.09396,4441.018684,575.098125,71,3.6474826003164433,12.116674925604006,583
7090,27,0.8,64,3.0,8065.234991,61975.118071,8065.239551,583.037374,4495.630459,583.041858,71,3.652790605004714,12.134307735505766,583
7098,27,0.8,72,3.0,451.437336,3514.408358,451.441506,619.916488,4740.237258,619.920769,72,3.6758000794929613,12.210743555256867,583
7095,27,0.8,69,3.0,1579.977492,11733.993962,1579.981742,634.376159,4880.832617,634.38062,72,3.688493914241294,12.252911561539213,583
7071,27,0.8,45,3.0,800.872227,6140.936455,800.877091,639.205087,4914.410309,639.209311,72,3.6914714133356643,12.262802599433302,583
306,27,0.8,19,3.0,881.037025,6536.776496,881.043285,652.045153,5027.184425,652.04936,72,3.701324817850046,12.295534900719916,583
313,27,0.8,26,3.0,434.758071,3381.946853,434.764045,671.433277,5036.913984,671.437646,71,3.7021645344207204,12.298324378787783,583
9192,25,0.8,87,3.0,132.828948,1034.092578,132.832518,685.223898,5311.912761,685.22757,62,3.725250933881154,12.375015737765189,500
293,27,0.8,6,3.0,431.901841,3241.957307,431.909042,709.768158,5501.605105,709.772788,72,3.7404894143207885,12.425636874061002,583
7087,27,0.8,61,3.0,1682.96598,12729.767264,1682.970266,768.059015,5863.627766,768.063487,72,3.7681663926864,12.517577806075318,583
309,27,0.8,22,3.0,1379.426443,10402.744341,1379.430791,796.561102,6165.879985,796.565408,72,3.7899950672021174,12.590091093223231,583
7094,27,0.8,68,3.0,2384.956605,18711.493254,2384.960968,819.42895,6191.836361,819.433492,71,3.7918194702113657,12.59615162883605,583
324,27,0.8,37,3.0,980.091453,7608.138509,980.096756,895.962568,6565.60636,895.966832,72,3.817274841109653,12.680712540588848,583
7080,27,0.8,54,3.0,1801.111151,13900.14203,1801.115604,949.539698,7049.02651,949.544544,71,3.8481291438669336,12.78320831576642,583
7103,27,0.8,77,3.0,5677.338238,43686.587693,5677.349194,966.437269,7205.701233,966.441806,71,3.857676251187968,12.814923119801067,583
7104,27,0.8,78,3.0,3850.306784,29631.886258,3850.311109,1016.214787,7415.601267,1016.219681,71,3.8701463699771725,12.85634795775351,583
7088,27,0.8,62,3.0,726.23821,5484.118206,726.242497,973.56395,7448.702627,973.568603,72,3.8720806363723748,12.862773451634729,583
316,27,0.8,29,3.0,1358.901179,10650.878154,1358.905953,1019.084161,7562.288406,1019.088478,71,3.878653236203706,12.88460715567088,583
315,27,0.8,28,3.0,993.082064,7547.390968,993.086306,1005.974947,7648.728769,1005.979339,72,3.8835892607111355,12.901004274159162,583
342,29,0.8,24,3.0,1824.39391,14064.09888,1824.399516,995.418536,7667.961823,995.423313,83,3.8846799419601057,12.904627438842683,673
7096,27,0.8,70,3.0,2701.834054,20519.137085,2701.838515,1023.368716,7745.412064,1023.373188,72,3.889044527629241,12.919126278599526,583
308,27,0.8,21,3.0,1148.008729,8553.541762,1148.013169,1042.290249,8076.236485,1042.29601,72,3.9072090272883018,12.979467440346532,583
330,29,0.8,2,3.0,8522.729625,66893.429386,8522.734928,1105.381751,8265.048177,1105.386465,82,3.9172453894191754,13.012807513679546,673
287,27,0.8,0,3.0,1888.757956,14824.615286,1888.762491,1098.897605,8315.057127,1098.902164,71,3.9198652373024583,13.021510459967354,583
322,27,0.8,35,3.0,1003.148638,7449.417562,1003.15296,1191.726373,8912.563067,1191.730551,72,3.9500026160215693,13.12162466504063,583
7078,27,0.8,52,3.0,1921.437456,14097.716783,1921.441647,1223.223664,9025.620577,1223.228309,71,3.955477072505783,13.139810415839777,583
7081,27,0.8,55,3.0,1767.366157,13025.689197,1767.370915,1283.577834,9412.751525,1283.582798,72,3.973716594463478,13.200400796268358,583
7093,27,0.8,67,3.0,987.944549,7648.659333,987.949541,1230.114795,9588.377416,1230.125849,72,3.9817451203199234,13.227070981871414,583
303,27,0.8,16,3.0,1229.468551,8572.438827,1229.472928,1413.35164,10690.742155,1413.355943,71,4.029007855127711,13.384074388470614,583
7099,27,0.8,73,3.0,2385.169645,18000.583583,2385.174068,1531.828659,11402.36002,1531.832977,72,4.0569947493703555,13.477044838743897,583
314,27,0.8,27,3.0,2115.431866,16626.348408,2115.43601,1468.140903,11412.097924,1468.145634,72,4.05736548955973,13.478276410994887,583
332,29,0.8,7,3.0,1399.047377,10855.306392,1399.052641,1493.434752,11576.837542,1493.439372,84,4.063589938870399,13.498953584035197,673
296,27,0.8,9,3.0,1868.643686,14624.627364,1868.647855,1494.800932,11660.159782,1494.805537,72,4.066704501706482,13.509299937823673,583
321,27,0.8,34,3.0,755.399537,5912.933035,755.404029,1502.635251,11823.343306,1502.639399,72,4.0727403000679505,13.529350425975712,583
331,29,0.8,6,3.0,1817.322222,13943.010201,1817.328344,1547.740827,11827.301092,1547.74549,83,4.072885652947768,13.529833277790852,673
318,27,0.8,31,3.0,1168.424004,9078.475422,1168.428332,1642.368473,12269.196254,1642.372827,72,4.088816113347558,13.582753121757401,583
336,29,0.8,14,3.0,2000.944344,15261.891384,2000.949419,1614.254084,12343.500464,1614.25975,84,4.091438337705278,13.591463962522411,673
7102,27,0.8,76,3.0,1464.622277,10968.295144,1464.626479,1767.133598,12971.690726,1767.138241,72,4.112996585576576,13.663078911802623,583
298,27,0.8,11,3.0,3149.281968,24136.69193,3149.286797,1738.305399,13062.448985,1738.309719,71,4.116024607334459,13.673137782352063,583
346,29,0.8,31,3.0,7544.095848,58768.198139,7544.102304,1747.854154,13349.134756,1747.858945,82,4.125453117170818,13.704458614070386,673
292,27,0.8,5,3.0,1171.381136,9036.894301,1171.385949,1787.857945,13877.501849,1787.86226,72,4.142311293868099,13.760460264869659,583
7092,27,0.8,66,3.0,2761.312097,20735.537832,2761.316324,1893.615114,13957.381837,1893.61956,72,4.144803959807003,13.768740721883272,583
291,27,0.8,4,3.0,953.553721,7428.549864,953.557891,2099.430255,15566.438557,2099.434623,72,4.192189261767519,13.926151287750631,583
312,27,0.8,25,3.0,3488.141133,25039.031921,3488.145892,2282.967691,17115.229755,2282.972186,72,4.2333827334861045,14.06299303877855,583
7097,27,0.8,71,3.0,2502.113123,19304.863165,2502.119051,2345.776026,17764.770797,2345.7804,72,4.249559608546974,14.116731454530736,583
348,29,0.8,33,3.0,5147.796926,40224.770072,5147.801782,2507.104742,19313.095559,2507.10938,82,4.2858518893384545,14.237291801719495,673
7077,27,0.8,51,3.0,2490.117013,18898.65818,2490.121414,2671.257315,20269.907246,2671.26188,72,4.3068517613894794,14.307051866674835,583
7083,27,0.8,57,3.0,4070.052915,31130.024194,4070.059346,2829.856339,21260.355878,2829.861394,71,4.3275705299219,14.37587812595415,583
340,29,0.8,21,3.0,9510.622673,74399.878034,9510.62734,2830.025912,21805.583098,2830.030771,82,4.338567704531936,14.412409949255611,673
7070,27,0.8,44,3.0,2481.113897,18996.538147,2481.11833,3079.170792,23454.942798,3079.175136,72,4.370234378125503,14.517604361937709,583
7100,27,0.8,74,3.0,3614.327893,27500.970119,3614.332349,3519.852395,26845.521479,3519.856842,72,4.428871844628273,14.712393809326278,583
350,29,0.8,35,3.0,4748.022705,36806.628911,4748.027484,4386.016414,33918.410058,4386.021465,83,4.530435486296329,15.049780924002466,673
344,29,0.8,27,3.0,6605.087957,50981.521622,6605.092894,4564.353194,35130.111952,4564.358022,82,4.545679533795965,15.1004205536713,673
343,29,0.8,25,3.0,3658.092497,28669.6473,3658.097339,4573.396379,35582.542989,4573.401119,82,4.551236982719936,15.118881999387746,673
7079,27,0.8,53,3.0,3873.718164,29234.839763,3873.723057,4717.133487,36210.308579,4717.137897,72,4.558832225827393,15.144112850853904,583
339,29,0.8,20,3.0,7008.962956,54566.855807,7008.968971,4913.967462,38011.592459,4913.978764,83,4.57991606433263,15.214151846332518,673
353,29,0.8,40,3.0,10150.407608,79390.905988,10150.413613,5111.699329,39660.607461,5111.705571,83,4.598359361784056,15.27541915429878,673
328,29,0.8,0,3.0,1315.59107,10268.332345,1315.596047,5615.465467,43867.898939,5615.470204,83,4.6421468342898375,15.42087798941984,673
338,29,0.8,18,3.0,9513.137018,74355.591282,9513.142716,7183.741021,56225.861175,7183.746082,82,4.74993611596514,15.778946232544754,673
329,29,0.8,1,3.0,18622.680473,134623.744448,18622.686445,7411.371577,57701.967374,7411.376521,83,4.761190620869873,15.816332888581835,673
351,29,0.8,37,3.0,6743.28435,52215.471123,6743.291332,7759.122776,60300.39609,7759.127803,83,4.780320164862148,15.879879858212156,673
333,29,0.8,8,3.0,5194.377785,35325.82984,5194.382358,8349.310757,65371.008661,8349.315505,83,4.8153851860906975,15.996363337379098,673
347,29,0.8,32,3.0,9813.723752,76883.98504,9813.728791,9639.598708,75389.535644,9639.603684,81,4.877311068317286,16.202076665348287,673
341,29,0.8,22,3.0,18301.660718,130410.072145,18301.66565,11248.63877,87362.260214,11248.656667,83,4.941323861461511,16.414722561326304,673
337,29,0.8,15,3.0,13736.425472,107049.802478,13736.430193,13807.635845,107634.264424,13807.641439,83,5.031950547180029,16.715777894761175,673
